id,gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv
80380,Female,Rural,High School,More than 10L,1,2,0,1,B,Platinum,31356
36960,Female,Urban,Bachelor,5L-10L,0,7,3997,More than 1,A,Platinum,103908
14818,Female,Urban,High School,More than 10L,1,7,3819,1,B,Silver,45672
11794,Female,Urban,High School,More than 10L,0,7,6777,More than 1,A,Gold,97668
65331,Male,Urban,High School,More than 10L,1,1,0,More than 1,C,Gold,170580
45065,Female,Urban,Bachelor,5L-10L,1,5,0,1,A,Platinum,44832
88670,Female,Rural,Bachelor,More than 10L,0,6,2159,1,B,Platinum,31992
49424,Male,Urban,Others,More than 10L,1,6,4272,1,A,Gold,44736
40823,Female,Rural,Bachelor,5L-10L,1,5,0,1,A,Platinum,33888
41966,Female,Urban,High School,2L-5L,1,7,6585,1,C,Silver,33144
5437,Female,Urban,Others,5L-10L,1,5,4329,More than 1,A,Platinum,96108
26873,Male,Urban,Bachelor,2L-5L,0,4,6305,1,A,Gold,44688
54050,Male,Urban,Bachelor,5L-10L,1,0,2187,More than 1,B,Silver,68808
5079,Male,Urban,Bachelor,5L-10L,1,6,8532,More than 1,B,Gold,110976
11706,Female,Urban,High School,5L-10L,1,6,6089,1,A,Silver,49632
25526,Male,Rural,High School,5L-10L,1,5,4018,1,A,Platinum,47676
51191,Female,Urban,Bachelor,2L-5L,0,1,5451,More than 1,B,Gold,68256
86547,Female,Urban,High School,5L-10L,0,5,6336,1,A,Platinum,52980
85744,Male,Rural,High School,5L-10L,1,2,7727,More than 1,B,Platinum,65664
62184,Male,Rural,Bachelor,5L-10L,1,5,2124,1,B,Gold,32424
556,Male,Urban,High School,5L-10L,1,2,5925,More than 1,B,Platinum,92496
2018,Male,Urban,Bachelor,5L-10L,1,0,4304,More than 1,A,Silver,104784
58655,Female,Urban,Others,5L-10L,0,2,0,More than 1,A,Platinum,60348
9411,Female,Urban,Bachelor,2L-5L,1,6,5639,More than 1,B,Gold,96660
11072,Male,Urban,High School,5L-10L,1,0,3844,More than 1,A,Platinum,47808
45311,Male,Urban,High School,5L-10L,1,8,2099,More than 1,A,Platinum,97812
70334,Female,Urban,Bachelor,More than 10L,0,3,2602,More than 1,A,Platinum,104772
27327,Female,Urban,High School,5L-10L,0,5,5184,1,A,Platinum,30348
75512,Male,Urban,High School,5L-10L,1,1,9553,More than 1,A,Gold,71268
6811,Female,Urban,Bachelor,5L-10L,0,2,4983,1,A,Silver,33744
29454,Male,Rural,High School,More than 10L,1,1,2379,More than 1,A,Platinum,67476
40015,Male,Urban,Bachelor,<=2L,0,5,5172,1,C,Platinum,64584
308,Male,Urban,Bachelor,5L-10L,1,7,6908,More than 1,A,Platinum,89652
46302,Female,Rural,High School,2L-5L,1,6,0,1,A,Silver,36768
53039,Female,Rural,High School,More than 10L,0,6,6340,1,A,Silver,45732
4147,Male,Urban,Bachelor,2L-5L,1,7,5084,More than 1,A,Gold,92976
37983,Female,Rural,Bachelor,5L-10L,0,0,0,More than 1,A,Silver,96132
24572,Male,Urban,Bachelor,5L-10L,0,6,7691,More than 1,A,Gold,105036
81872,Male,Urban,Bachelor,More than 10L,1,1,4183,More than 1,A,Platinum,100632
50626,Male,Urban,High School,5L-10L,0,2,11385,More than 1,A,Silver,109500
57601,Female,Rural,Bachelor,5L-10L,1,0,0,More than 1,B,Platinum,60936
61197,Female,Rural,High School,5L-10L,0,5,0,More than 1,A,Platinum,95532
16188,Female,Urban,Bachelor,5L-10L,1,8,0,More than 1,B,Platinum,64092
50371,Male,Urban,Bachelor,5L-10L,1,1,5741,More than 1,A,Platinum,186780
60927,Female,Urban,Bachelor,2L-5L,1,3,3821,More than 1,A,Silver,88092
72905,Male,Urban,High School,5L-10L,1,7,4137,More than 1,B,Platinum,64848
11074,Male,Rural,High School,5L-10L,1,5,5683,1,A,Gold,51612
52619,Male,Rural,Others,2L-5L,0,3,0,1,A,Silver,48780
46826,Male,Urban,Bachelor,2L-5L,1,5,5220,More than 1,A,Silver,99360
74778,Male,Urban,Bachelor,More than 10L,1,8,3100,More than 1,C,Silver,97476
6888,Male,Urban,High School,5L-10L,1,3,4179,More than 1,A,Platinum,192624
20630,Male,Rural,Bachelor,2L-5L,0,8,3038,More than 1,B,Silver,63156
1550,Male,Rural,High School,More than 10L,0,4,2231,1,B,Platinum,43104
67018,Male,Urban,Others,5L-10L,1,2,5638,More than 1,A,Gold,117660
15146,Female,Rural,High School,5L-10L,1,5,3065,1,B,Platinum,32508
56846,Female,Urban,High School,2L-5L,1,5,3978,More than 1,A,Platinum,87192
85929,Female,Urban,High School,5L-10L,1,5,10441,More than 1,A,Gold,214704
58761,Female,Urban,High School,<=2L,1,5,5269,1,A,Silver,68400
64010,Male,Urban,Bachelor,<=2L,0,6,7312,More than 1,A,Silver,89004
81857,Male,Rural,High School,5L-10L,1,2,2401,1,A,Platinum,41340
26859,Male,Urban,High School,5L-10L,0,1,5925,More than 1,A,Silver,110148
44057,Male,Rural,High School,5L-10L,0,6,3597,1,B,Platinum,47916
52597,Female,Urban,High School,More than 10L,0,6,4885,More than 1,A,Gold,92388
1636,Male,Urban,Others,2L-5L,0,5,6768,1,A,Silver,53364
39955,Male,Urban,Bachelor,5L-10L,0,3,7812,More than 1,A,Platinum,107016
50989,Male,Urban,High School,More than 10L,0,6,6443,1,A,Platinum,49896
62393,Male,Urban,High School,5L-10L,0,8,7544,1,B,Silver,64956
75309,Female,Urban,Bachelor,5L-10L,0,7,6416,1,C,Gold,57444
26122,Male,Urban,High School,5L-10L,1,2,0,1,A,Platinum,32892
1952,Female,Urban,High School,5L-10L,0,4,6635,More than 1,A,Platinum,104712
11489,Male,Urban,High School,2L-5L,1,6,5716,1,A,Gold,33432
56806,Male,Urban,Bachelor,5L-10L,0,7,4142,1,A,Platinum,38592
40666,Female,Urban,High School,<=2L,0,1,5662,1,A,Silver,56928
2431,Male,Urban,Bachelor,5L-10L,0,6,2997,More than 1,C,Gold,110760
37693,Male,Rural,Bachelor,2L-5L,0,4,10299,More than 1,B,Gold,109068
30289,Male,Urban,High School,2L-5L,0,1,6813,More than 1,A,Silver,54108
82886,Male,Urban,Bachelor,5L-10L,0,5,2400,More than 1,A,Platinum,92928
32365,Female,Rural,Bachelor,5L-10L,0,8,0,1,A,Silver,65604
8645,Male,Rural,Bachelor,More than 10L,0,5,0,More than 1,A,Silver,28548
48352,Male,Urban,High School,5L-10L,0,6,2276,1,A,Platinum,32436
42373,Male,Urban,High School,5L-10L,0,5,4129,More than 1,A,Platinum,294012
38686,Male,Urban,Bachelor,5L-10L,1,2,8874,More than 1,B,Silver,198852
15165,Male,Rural,Bachelor,More than 10L,0,4,0,More than 1,B,Gold,102360
73299,Male,Urban,Bachelor,2L-5L,1,2,7047,More than 1,A,Platinum,110916
35802,Male,Urban,Bachelor,5L-10L,1,7,2248,1,A,Silver,56556
61401,Female,Rural,High School,5L-10L,1,0,0,More than 1,B,Platinum,64692
67409,Female,Urban,Bachelor,More than 10L,1,3,4959,More than 1,A,Gold,88968
73707,Male,Urban,Bachelor,5L-10L,1,6,15979,1,A,Platinum,61428
85536,Female,Rural,High School,5L-10L,0,5,0,More than 1,B,Platinum,65364
35289,Female,Urban,High School,2L-5L,1,5,0,More than 1,B,Gold,66600
30282,Female,Urban,High School,More than 10L,1,2,2367,1,C,Silver,34584
76479,Female,Urban,Others,5L-10L,1,8,6526,More than 1,B,Platinum,97032
18693,Male,Rural,Bachelor,5L-10L,1,6,2886,1,A,Silver,43860
44061,Male,Urban,Bachelor,5L-10L,0,6,4940,More than 1,A,Platinum,321504
10351,Female,Rural,High School,5L-10L,0,6,5380,1,A,Platinum,60588
46179,Male,Urban,High School,5L-10L,1,7,5402,More than 1,A,Platinum,64644
14516,Female,Urban,Bachelor,2L-5L,1,5,4033,More than 1,A,Platinum,150588
36722,Male,Urban,High School,More than 10L,0,2,7156,1,A,Platinum,66804
49277,Male,Rural,Bachelor,2L-5L,1,7,0,More than 1,B,Gold,70740
86600,Male,Urban,High School,More than 10L,1,7,3177,More than 1,B,Gold,62976
63120,Male,Urban,High School,5L-10L,0,4,9276,1,A,Platinum,47124
65115,Female,Urban,Bachelor,More than 10L,0,8,5810,1,B,Platinum,30396
82877,Male,Urban,Bachelor,5L-10L,1,7,3066,1,A,Silver,47052
34077,Female,Urban,Bachelor,2L-5L,0,2,2317,1,A,Silver,43836
41670,Male,Rural,High School,More than 10L,1,6,5063,1,A,Platinum,32388
17460,Male,Urban,High School,5L-10L,0,2,2514,More than 1,B,Platinum,89820
24010,Male,Urban,High School,2L-5L,1,2,6432,More than 1,A,Silver,113136
24890,Male,Rural,High School,2L-5L,1,5,0,1,C,Platinum,32520
14961,Male,Rural,High School,5L-10L,1,7,3238,More than 1,B,Platinum,67140
10474,Male,Urban,Others,2L-5L,0,8,6628,More than 1,B,Silver,111492
73913,Male,Urban,Others,2L-5L,0,6,3910,1,A,Platinum,32232
4995,Male,Urban,High School,More than 10L,1,1,4836,1,A,Gold,35184
34579,Male,Urban,High School,2L-5L,1,6,0,1,B,Gold,37008
50623,Female,Rural,High School,5L-10L,0,7,0,1,B,Platinum,64656
37815,Female,Rural,Others,5L-10L,0,6,2433,1,A,Gold,37608
40343,Female,Rural,High School,5L-10L,1,2,2350,More than 1,A,Silver,102132
55008,Female,Urban,High School,5L-10L,0,8,4351,1,B,Gold,60624
21214,Male,Urban,High School,2L-5L,1,3,4360,More than 1,A,Platinum,67152
60351,Female,Urban,High School,More than 10L,1,7,3422,1,A,Gold,36660
67913,Male,Rural,Bachelor,5L-10L,1,4,3973,1,A,Platinum,34476
80311,Male,Urban,Bachelor,5L-10L,1,1,5555,1,A,Platinum,35700
4915,Female,Urban,High School,2L-5L,1,8,4047,More than 1,A,Gold,98700
47027,Female,Urban,High School,2L-5L,0,5,4677,More than 1,A,Silver,129096
87341,Female,Urban,High School,2L-5L,0,4,5769,1,A,Gold,33780
44701,Female,Urban,Bachelor,5L-10L,0,4,3474,More than 1,A,Platinum,116292
74331,Female,Rural,Bachelor,More than 10L,0,8,3150,More than 1,B,Gold,62904
63946,Male,Urban,Bachelor,More than 10L,1,5,4944,1,A,Gold,33936
900,Female,Rural,Bachelor,More than 10L,0,2,2055,1,A,Silver,44064
79874,Male,Urban,High School,5L-10L,1,5,0,1,C,Gold,33372
34433,Male,Urban,High School,5L-10L,1,6,0,1,A,Gold,42720
82933,Male,Urban,Bachelor,2L-5L,1,1,5277,1,A,Gold,32316
26371,Female,Rural,High School,2L-5L,1,0,0,More than 1,A,Platinum,82632
48663,Female,Urban,High School,5L-10L,1,0,6313,More than 1,A,Platinum,107568
50471,Female,Urban,Bachelor,2L-5L,0,2,3408,More than 1,B,Platinum,97860
48633,Male,Rural,High School,2L-5L,0,7,5534,More than 1,B,Silver,66624
41226,Male,Urban,High School,2L-5L,1,8,6977,More than 1,A,Platinum,89328
35142,Male,Urban,Bachelor,5L-10L,1,8,6357,1,A,Platinum,30600
19643,Male,Urban,Bachelor,More than 10L,0,6,5878,More than 1,A,Platinum,106020
48381,Female,Urban,Bachelor,5L-10L,1,7,0,1,A,Silver,50340
87945,Female,Urban,Bachelor,More than 10L,0,1,4333,1,A,Platinum,63456
53533,Female,Rural,Bachelor,More than 10L,0,6,0,1,A,Platinum,45792
12814,Male,Urban,High School,5L-10L,0,6,7068,1,A,Platinum,60828
29057,Female,Urban,High School,5L-10L,0,6,8783,1,A,Silver,34320
84327,Male,Urban,High School,2L-5L,0,2,12114,1,C,Platinum,64824
60988,Female,Rural,High School,More than 10L,1,2,0,More than 1,B,Silver,69588
13396,Male,Rural,High School,5L-10L,1,7,0,More than 1,B,Platinum,65892
43290,Male,Urban,Bachelor,More than 10L,0,8,0,More than 1,B,Gold,409224
52088,Female,Rural,Others,5L-10L,1,6,4124,1,C,Gold,34824
32476,Female,Urban,Others,2L-5L,0,8,4337,1,B,Gold,52044
60921,Female,Rural,High School,More than 10L,1,5,0,1,B,Platinum,57900
8400,Male,Rural,High School,5L-10L,1,7,0,1,A,Platinum,32184
26644,Female,Urban,Bachelor,2L-5L,1,1,5799,More than 1,A,Platinum,383832
68238,Female,Rural,High School,5L-10L,0,2,0,1,B,Silver,47088
17036,Female,Urban,Bachelor,5L-10L,0,7,2837,More than 1,B,Gold,159768
56033,Male,Urban,High School,5L-10L,0,1,7109,More than 1,A,Platinum,106488
15047,Female,Urban,High School,5L-10L,1,1,2107,1,C,Platinum,55440
31236,Male,Urban,Bachelor,5L-10L,0,4,4031,1,A,Silver,46656
40391,Male,Rural,Bachelor,5L-10L,0,3,0,1,A,Platinum,33360
76710,Male,Rural,High School,More than 10L,1,4,0,1,A,Platinum,36060
17267,Female,Urban,Bachelor,5L-10L,1,6,2763,More than 1,B,Silver,69840
15983,Male,Urban,High School,5L-10L,1,6,5763,1,A,Gold,32520
33540,Female,Rural,Bachelor,5L-10L,1,5,2632,More than 1,B,Gold,101988
29431,Male,Urban,High School,More than 10L,0,6,4528,More than 1,A,Platinum,72348
13329,Female,Rural,High School,2L-5L,1,4,4965,1,A,Platinum,30936
81127,Male,Rural,High School,2L-5L,1,1,0,1,A,Gold,30096
4910,Female,Urban,Bachelor,5L-10L,1,7,5406,1,A,Platinum,37848
349,Female,Urban,Bachelor,5L-10L,1,6,5432,More than 1,A,Platinum,92988
16919,Male,Rural,High School,5L-10L,0,4,0,1,B,Platinum,32088
5353,Female,Rural,High School,2L-5L,0,4,4230,More than 1,C,Platinum,96432
74209,Female,Urban,High School,5L-10L,0,6,6765,1,A,Silver,50172
29816,Female,Urban,High School,2L-5L,1,6,3233,1,A,Gold,48300
33374,Female,Urban,High School,5L-10L,0,1,3981,More than 1,A,Platinum,93840
58775,Female,Rural,High School,More than 10L,0,6,0,More than 1,B,Gold,64692
5793,Male,Rural,Bachelor,5L-10L,1,3,4589,1,A,Gold,33372
69619,Female,Urban,High School,2L-5L,0,5,5590,More than 1,A,Platinum,347016
38483,Male,Rural,Bachelor,2L-5L,0,6,2730,More than 1,B,Platinum,71568
46552,Male,Urban,High School,5L-10L,0,5,3822,More than 1,A,Gold,38760
71007,Female,Urban,Bachelor,2L-5L,1,1,5747,More than 1,A,Silver,99144
24364,Male,Rural,High School,5L-10L,0,5,0,1,A,Platinum,44688
75314,Female,Urban,Bachelor,5L-10L,0,1,5345,More than 1,A,Silver,102108
6854,Male,Urban,Bachelor,2L-5L,1,4,3716,1,A,Gold,38040
5619,Female,Urban,Bachelor,2L-5L,1,5,2664,1,B,Gold,55908
87706,Male,Urban,Others,5L-10L,0,0,0,1,A,Silver,40836
55095,Male,Urban,High School,5L-10L,0,6,3628,More than 1,B,Silver,63948
3939,Female,Urban,High School,2L-5L,1,8,3780,1,B,Gold,30564
51984,Female,Urban,High School,2L-5L,1,8,7193,1,A,Gold,58524
4335,Male,Urban,Others,2L-5L,1,7,5501,1,B,Platinum,29592
42723,Female,Rural,Others,5L-10L,1,6,3928,More than 1,A,Platinum,102060
22047,Male,Urban,High School,5L-10L,1,2,0,1,B,Silver,39792
4204,Female,Urban,High School,5L-10L,0,1,2146,More than 1,B,Silver,70788
32474,Male,Urban,Others,5L-10L,0,8,5577,1,C,Silver,49488
73651,Female,Urban,High School,2L-5L,0,5,4691,1,A,Silver,34800
63654,Male,Urban,Bachelor,5L-10L,1,7,2001,1,C,Platinum,33192
29741,Female,Urban,High School,5L-10L,1,1,6554,1,A,Gold,35460
84033,Male,Urban,Bachelor,More than 10L,1,6,0,1,B,Gold,38232
38534,Male,Urban,Bachelor,5L-10L,1,4,2730,More than 1,A,Silver,323412
8679,Female,Urban,Bachelor,2L-5L,1,6,9585,1,A,Gold,42696
68573,Male,Urban,Bachelor,5L-10L,0,7,5565,1,A,Platinum,46608
66170,Male,Urban,Bachelor,5L-10L,1,1,0,More than 1,B,Platinum,67164
1409,Male,Urban,High School,5L-10L,1,5,3459,1,A,Platinum,35700
74133,Male,Rural,Bachelor,5L-10L,0,4,0,More than 1,B,Silver,97260
67166,Male,Rural,High School,5L-10L,1,0,3579,1,A,Platinum,36120
3682,Female,Rural,Bachelor,More than 10L,1,6,0,More than 1,B,Silver,58704
36531,Male,Urban,Bachelor,More than 10L,0,6,5675,More than 1,A,Gold,63528
37652,Female,Urban,High School,5L-10L,1,1,4161,More than 1,A,Platinum,62724
347,Female,Urban,High School,5L-10L,1,2,6608,More than 1,A,Gold,92916
20108,Male,Urban,Bachelor,2L-5L,1,2,5560,More than 1,B,Platinum,103860
43271,Male,Urban,Bachelor,5L-10L,0,8,6089,More than 1,B,Platinum,106260
8510,Female,Rural,Others,5L-10L,1,6,0,More than 1,A,Silver,67128
61063,Female,Urban,High School,5L-10L,1,2,3328,More than 1,A,Platinum,91404
39175,Female,Rural,High School,5L-10L,1,5,0,1,C,Platinum,33564
18363,Male,Urban,High School,2L-5L,0,5,2856,More than 1,C,Platinum,260544
70239,Female,Urban,High School,5L-10L,1,2,0,More than 1,C,Gold,140784
46974,Female,Rural,High School,5L-10L,0,4,0,More than 1,B,Silver,224088
68903,Male,Rural,Bachelor,5L-10L,0,5,0,1,A,Silver,33336
71867,Male,Urban,Bachelor,5L-10L,1,4,4212,1,A,Gold,45420
79310,Male,Rural,High School,5L-10L,1,5,2508,More than 1,A,Platinum,138348
66061,Female,Rural,High School,5L-10L,1,1,5184,1,B,Platinum,63312
56751,Male,Urban,High School,2L-5L,0,7,4328,1,A,Silver,47280
83254,Male,Urban,High School,5L-10L,0,5,0,1,B,Silver,36552
85149,Female,Rural,Bachelor,More than 10L,1,5,0,1,A,Gold,34848
49031,Male,Urban,High School,5L-10L,1,5,0,More than 1,B,Platinum,64464
7640,Male,Rural,Bachelor,More than 10L,0,7,2228,More than 1,B,Gold,114024
5456,Female,Urban,Bachelor,2L-5L,1,2,5324,1,A,Platinum,30756
64687,Male,Urban,High School,5L-10L,1,7,4290,More than 1,A,Platinum,410820
67488,Male,Rural,High School,5L-10L,1,7,7002,1,A,Platinum,53628
66964,Male,Urban,High School,5L-10L,1,0,6172,1,C,Gold,36276
15130,Female,Rural,High School,5L-10L,1,8,4131,More than 1,A,Gold,92568
2951,Male,Urban,High School,5L-10L,1,1,6213,1,A,Platinum,45720
15116,Male,Urban,High School,5L-10L,1,6,4056,More than 1,A,Platinum,150060
41003,Male,Rural,Others,5L-10L,0,1,2109,1,A,Platinum,31032
34310,Female,Rural,High School,5L-10L,0,2,0,More than 1,A,Gold,242016
44157,Female,Rural,High School,More than 10L,0,5,0,More than 1,A,Platinum,66912
23401,Female,Urban,Others,More than 10L,1,8,16688,1,A,Platinum,42324
35217,Male,Urban,High School,2L-5L,1,6,3895,1,B,Platinum,48972
20358,Female,Rural,High School,More than 10L,1,0,6802,More than 1,A,Platinum,103236
61597,Female,Urban,High School,2L-5L,1,6,10044,1,A,Platinum,30480
48915,Female,Urban,High School,2L-5L,1,7,6339,More than 1,A,Silver,88392
78532,Male,Urban,Bachelor,5L-10L,1,5,0,1,B,Platinum,36792
38946,Male,Urban,High School,2L-5L,1,6,6067,More than 1,A,Platinum,37824
28026,Male,Urban,High School,2L-5L,1,1,6200,More than 1,A,Gold,104436
87028,Male,Rural,Bachelor,5L-10L,1,8,2782,More than 1,B,Silver,88764
24147,Male,Urban,Bachelor,More than 10L,0,5,5702,1,A,Silver,33204
62479,Male,Urban,Bachelor,More than 10L,1,4,3959,1,A,Silver,29256
68851,Male,Rural,Bachelor,More than 10L,0,6,0,More than 1,B,Silver,77580
80475,Male,Urban,High School,5L-10L,1,5,5164,1,A,Gold,34788
25612,Female,Urban,High School,More than 10L,0,7,3925,1,A,Silver,38544
19861,Male,Rural,High School,More than 10L,0,8,5244,More than 1,A,Platinum,102060
28951,Male,Urban,Bachelor,More than 10L,1,1,2194,More than 1,A,Silver,47712
47631,Male,Rural,Bachelor,5L-10L,1,4,0,1,C,Gold,32160
23737,Female,Rural,High School,5L-10L,1,0,4547,More than 1,A,Platinum,68916
68943,Male,Urban,High School,5L-10L,1,2,2053,1,C,Platinum,31968
70424,Male,Urban,High School,5L-10L,1,5,4024,1,B,Platinum,150204
47259,Female,Urban,Bachelor,2L-5L,0,7,5638,More than 1,B,Silver,132468
24894,Male,Rural,High School,5L-10L,1,5,4457,1,A,Gold,44280
20142,Female,Rural,High School,5L-10L,0,6,0,More than 1,A,Gold,103152
3414,Male,Urban,Bachelor,2L-5L,1,1,6083,1,A,Platinum,46872
48374,Male,Rural,Bachelor,5L-10L,1,2,6089,1,A,Silver,33732
14813,Male,Urban,High School,5L-10L,1,2,0,More than 1,C,Gold,61272
16610,Female,Urban,High School,2L-5L,1,6,5730,More than 1,A,Platinum,47760
55848,Female,Urban,Bachelor,2L-5L,1,6,7477,More than 1,A,Gold,109152
31214,Male,Urban,High School,5L-10L,1,7,5394,More than 1,A,Platinum,70308
62907,Male,Rural,High School,5L-10L,1,4,3000,More than 1,C,Gold,72264
30091,Female,Urban,Bachelor,More than 10L,1,4,0,More than 1,B,Gold,67704
47658,Female,Rural,High School,2L-5L,0,2,0,1,C,Platinum,48252
54437,Male,Urban,High School,5L-10L,1,5,8400,More than 1,A,Platinum,114744
85560,Male,Urban,High School,5L-10L,1,6,4111,More than 1,A,Platinum,111300
60898,Female,Urban,High School,5L-10L,1,2,8991,More than 1,C,Silver,110256
45925,Male,Rural,High School,5L-10L,1,5,3421,More than 1,B,Platinum,66984
20686,Male,Rural,Bachelor,More than 10L,1,6,0,1,A,Platinum,40656
31349,Female,Rural,Bachelor,More than 10L,0,5,5879,1,C,Platinum,44100
63174,Female,Rural,High School,5L-10L,1,2,0,1,A,Gold,31392
87989,Male,Urban,Bachelor,2L-5L,1,6,0,1,B,Gold,35604
86037,Female,Urban,High School,2L-5L,0,5,5656,1,A,Platinum,32256
20,Female,Urban,Bachelor,More than 10L,1,2,7541,More than 1,A,Platinum,110568
74608,Female,Rural,High School,5L-10L,1,5,2075,More than 1,B,Silver,72948
2896,Female,Urban,Bachelor,2L-5L,1,6,4482,1,B,Silver,65628
66746,Female,Rural,Bachelor,5L-10L,0,6,2398,More than 1,B,Gold,63480
71869,Male,Urban,High School,5L-10L,0,1,4338,1,A,Platinum,52656
21075,Male,Urban,Bachelor,5L-10L,1,2,2202,1,A,Platinum,47724
66054,Male,Urban,High School,2L-5L,0,2,4734,More than 1,A,Silver,87348
26993,Male,Urban,Bachelor,5L-10L,0,8,6520,More than 1,C,Platinum,66132
62898,Female,Urban,High School,5L-10L,0,6,4820,More than 1,A,Gold,61620
79059,Male,Urban,Bachelor,5L-10L,1,2,0,1,A,Platinum,31596
69963,Female,Rural,Bachelor,5L-10L,1,5,0,1,A,Silver,34992
49250,Female,Rural,High School,2L-5L,0,8,0,1,B,Gold,50232
44981,Male,Urban,Bachelor,5L-10L,1,5,6706,1,C,Platinum,54624
46765,Male,Urban,High School,2L-5L,0,7,9501,1,A,Gold,62892
21976,Female,Urban,High School,5L-10L,0,6,5926,1,A,Platinum,60288
25787,Female,Urban,High School,2L-5L,0,3,6656,1,A,Gold,46236
41839,Female,Urban,Others,5L-10L,1,1,5928,1,A,Silver,34476
86562,Male,Urban,Bachelor,5L-10L,0,0,7389,More than 1,B,Silver,97188
47946,Female,Urban,Bachelor,2L-5L,1,7,0,More than 1,B,Platinum,65760
31868,Male,Rural,Others,5L-10L,0,6,4350,1,B,Platinum,55464
54845,Female,Urban,Bachelor,5L-10L,1,6,3986,More than 1,A,Platinum,102624
1528,Male,Rural,High School,5L-10L,0,1,3031,1,A,Platinum,33468
79898,Male,Rural,Bachelor,More than 10L,0,7,4150,More than 1,B,Platinum,76740
23069,Male,Urban,High School,5L-10L,0,0,6523,More than 1,A,Gold,107796
24720,Male,Urban,Bachelor,<=2L,1,5,6457,1,C,Gold,46584
76204,Female,Rural,High School,5L-10L,0,8,0,1,A,Platinum,47748
75872,Male,Urban,High School,5L-10L,0,4,5462,1,A,Silver,34812
12040,Male,Rural,High School,5L-10L,0,2,11798,More than 1,A,Gold,69048
78393,Male,Urban,High School,5L-10L,1,7,7411,1,B,Gold,56232
1255,Female,Rural,High School,5L-10L,1,0,3735,1,B,Platinum,34536
4459,Male,Urban,High School,More than 10L,0,4,6673,1,A,Platinum,38136
19928,Female,Rural,High School,5L-10L,0,2,2424,More than 1,C,Silver,147912
37607,Male,Urban,Bachelor,5L-10L,1,6,10012,More than 1,B,Gold,200592
51907,Female,Urban,Bachelor,2L-5L,0,5,9173,1,B,Platinum,64908
61919,Male,Urban,Bachelor,More than 10L,0,7,5472,More than 1,A,Platinum,110760
13995,Male,Urban,Bachelor,2L-5L,1,3,5689,1,C,Silver,38952
51021,Male,Urban,Bachelor,5L-10L,0,7,6286,1,A,Gold,33792
51448,Female,Urban,High School,5L-10L,0,6,9810,More than 1,A,Gold,112740
72743,Male,Urban,High School,5L-10L,1,5,3802,More than 1,A,Platinum,65352
9582,Male,Rural,Others,5L-10L,1,7,0,1,C,Platinum,34572
9220,Male,Urban,Bachelor,5L-10L,1,8,3258,More than 1,B,Silver,64488
59312,Male,Urban,Bachelor,More than 10L,0,2,7389,More than 1,A,Gold,113616
57394,Male,Urban,Bachelor,5L-10L,1,7,0,More than 1,B,Platinum,65976
37543,Male,Urban,High School,5L-10L,1,6,5890,More than 1,A,Platinum,92076
23753,Female,Urban,Others,More than 10L,0,7,17029,More than 1,B,Platinum,72348
12754,Female,Urban,Bachelor,2L-5L,0,0,5716,1,A,Platinum,53964
26100,Male,Rural,Bachelor,5L-10L,0,5,0,1,A,Platinum,33084
78038,Female,Urban,High School,5L-10L,0,8,0,More than 1,B,Silver,68436
55556,Male,Urban,Bachelor,5L-10L,1,5,5041,1,A,Gold,45888
65490,Female,Urban,High School,5L-10L,1,4,6293,1,A,Gold,47400
87558,Female,Urban,Bachelor,2L-5L,0,8,0,More than 1,B,Silver,64848
